file,class,method,variable,usage
c:\PROJECTS\apollo\apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\InstanceConfigController.java,com.ctrip.framework.apollo.adminservice.controller.InstanceConfigController,"getByReleasesNotIn/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",instanceConfigMap,3
c:\PROJECTS\apollo\apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\InstanceConfigController.java,com.ctrip.framework.apollo.adminservice.controller.InstanceConfigController,"getByReleasesNotIn/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",instanceDTOs,2
c:\PROJECTS\apollo\apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\InstanceConfigController.java,com.ctrip.framework.apollo.adminservice.controller.InstanceConfigController,"getByReleasesNotIn/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",releaseDTO,1
c:\PROJECTS\apollo\apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\InstanceConfigController.java,com.ctrip.framework.apollo.adminservice.controller.InstanceConfigController,"getByReleasesNotIn/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",instanceConfig,7
c:\PROJECTS\apollo\apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\InstanceConfigController.java,com.ctrip.framework.apollo.adminservice.controller.InstanceConfigController,"getByReleasesNotIn/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",releases,2
c:\PROJECTS\apollo\apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\InstanceConfigController.java,com.ctrip.framework.apollo.adminservice.controller.InstanceConfigController,"getByReleasesNotIn/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",instanceConfigs,1
c:\PROJECTS\apollo\apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\InstanceConfigController.java,com.ctrip.framework.apollo.adminservice.controller.InstanceConfigController,"getByReleasesNotIn/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",otherReleases,1
c:\PROJECTS\apollo\apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\InstanceConfigController.java,com.ctrip.framework.apollo.adminservice.controller.InstanceConfigController,"getByReleasesNotIn/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",appId,1
c:\PROJECTS\apollo\apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\InstanceConfigController.java,com.ctrip.framework.apollo.adminservice.controller.InstanceConfigController,"getByReleasesNotIn/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",clusterName,1
c:\PROJECTS\apollo\apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\InstanceConfigController.java,com.ctrip.framework.apollo.adminservice.controller.InstanceConfigController,"getByReleasesNotIn/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",releaseIdSet,1
c:\PROJECTS\apollo\apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\InstanceConfigController.java,com.ctrip.framework.apollo.adminservice.controller.InstanceConfigController,"getByReleasesNotIn/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",namespaceName,1
c:\PROJECTS\apollo\apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\InstanceConfigController.java,com.ctrip.framework.apollo.adminservice.controller.InstanceConfigController,"getByReleasesNotIn/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",configDTOs,1
c:\PROJECTS\apollo\apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\InstanceConfigController.java,com.ctrip.framework.apollo.adminservice.controller.InstanceConfigController,"getByReleasesNotIn/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",instanceDTO,2
c:\PROJECTS\apollo\apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\InstanceConfigController.java,com.ctrip.framework.apollo.adminservice.controller.InstanceConfigController,"InstanceConfigController/2[com.ctrip.framework.apollo.biz.service.ReleaseService,com.ctrip.framework.apollo.biz.service.InstanceService]",instanceService,2
c:\PROJECTS\apollo\apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\InstanceConfigController.java,com.ctrip.framework.apollo.adminservice.controller.InstanceConfigController,"InstanceConfigController/2[com.ctrip.framework.apollo.biz.service.ReleaseService,com.ctrip.framework.apollo.biz.service.InstanceService]",releaseService,2
c:\PROJECTS\apollo\apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\InstanceConfigController.java,com.ctrip.framework.apollo.adminservice.controller.InstanceConfigController,"getInstancesByNamespace/5[java.lang.String,java.lang.String,java.lang.String,java.lang.String,com.ctrip.framework.apollo.adminservice.controller.Pageable]",instances,4
c:\PROJECTS\apollo\apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\InstanceConfigController.java,com.ctrip.framework.apollo.adminservice.controller.InstanceConfigController,"getInstancesByNamespace/5[java.lang.String,java.lang.String,java.lang.String,java.lang.String,com.ctrip.framework.apollo.adminservice.controller.Pageable]",appId,2
c:\PROJECTS\apollo\apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\InstanceConfigController.java,com.ctrip.framework.apollo.adminservice.controller.InstanceConfigController,"getInstancesByNamespace/5[java.lang.String,java.lang.String,java.lang.String,java.lang.String,com.ctrip.framework.apollo.adminservice.controller.Pageable]",clusterName,2
c:\PROJECTS\apollo\apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\InstanceConfigController.java,com.ctrip.framework.apollo.adminservice.controller.InstanceConfigController,"getInstancesByNamespace/5[java.lang.String,java.lang.String,java.lang.String,java.lang.String,com.ctrip.framework.apollo.adminservice.controller.Pageable]",instanceAppId,2
c:\PROJECTS\apollo\apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\InstanceConfigController.java,com.ctrip.framework.apollo.adminservice.controller.InstanceConfigController,"getInstancesByNamespace/5[java.lang.String,java.lang.String,java.lang.String,java.lang.String,com.ctrip.framework.apollo.adminservice.controller.Pageable]",pageable,3
c:\PROJECTS\apollo\apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\InstanceConfigController.java,com.ctrip.framework.apollo.adminservice.controller.InstanceConfigController,"getInstancesByNamespace/5[java.lang.String,java.lang.String,java.lang.String,java.lang.String,com.ctrip.framework.apollo.adminservice.controller.Pageable]",instanceDTOs,1
c:\PROJECTS\apollo\apollo-adminservice\src\main\java\com\ctrip\framework\apollo\adminservice\controller\InstanceConfigController.java,com.ctrip.framework.apollo.adminservice.controller.InstanceConfigController,"getInstancesByNamespace/5[java.lang.String,java.lang.String,java.lang.String,java.lang.String,com.ctrip.framework.apollo.adminservice.controller.Pageable]",namespaceName,2
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\repository\ServerConfigRepository.java,com.ctrip.framework.apollo.portal.repository.ServerConfigRepository,findByKey/1[java.lang.String],key,0
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\spi\defaultimpl\DefaultMQService.java,com.ctrip.framework.apollo.portal.spi.defaultimpl.DefaultMQService,"sendPublishMsg/2[com.ctrip.framework.apollo.portal.environment.Env,com.ctrip.framework.apollo.portal.spi.defaultimpl.ReleaseHistoryBO]",env,0
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\spi\defaultimpl\DefaultMQService.java,com.ctrip.framework.apollo.portal.spi.defaultimpl.DefaultMQService,"sendPublishMsg/2[com.ctrip.framework.apollo.portal.environment.Env,com.ctrip.framework.apollo.portal.spi.defaultimpl.ReleaseHistoryBO]",releaseHistory,0
c:\PROJECTS\apollo\apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\repository\ItemRepository.java,com.ctrip.framework.apollo.biz.repository.ItemRepository,"deleteByNamespaceId/2[long,java.lang.String]",namespaceId,0
c:\PROJECTS\apollo\apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\repository\ItemRepository.java,com.ctrip.framework.apollo.biz.repository.ItemRepository,"deleteByNamespaceId/2[long,java.lang.String]",operator,0
c:\PROJECTS\apollo\apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\repository\ItemRepository.java,com.ctrip.framework.apollo.biz.repository.ItemRepository,"findByKey/2[java.lang.String,com.ctrip.framework.apollo.biz.repository.Pageable]",pageable,0
c:\PROJECTS\apollo\apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\repository\ItemRepository.java,com.ctrip.framework.apollo.biz.repository.ItemRepository,"findByKey/2[java.lang.String,com.ctrip.framework.apollo.biz.repository.Pageable]",key,0
c:\PROJECTS\apollo\apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\repository\ItemRepository.java,com.ctrip.framework.apollo.biz.repository.ItemRepository,"findByNamespaceId/2[java.lang.Long,com.ctrip.framework.apollo.biz.repository.Pageable]",namespaceId,0
c:\PROJECTS\apollo\apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\repository\ItemRepository.java,com.ctrip.framework.apollo.biz.repository.ItemRepository,"findByNamespaceId/2[java.lang.Long,com.ctrip.framework.apollo.biz.repository.Pageable]",pageable,0
c:\PROJECTS\apollo\apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\repository\ItemRepository.java,com.ctrip.framework.apollo.biz.repository.ItemRepository,findFirst1ByNamespaceIdOrderByLineNumDesc/1[java.lang.Long],namespaceId,0
c:\PROJECTS\apollo\apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\repository\ItemRepository.java,com.ctrip.framework.apollo.biz.repository.ItemRepository,"findByNamespaceIdAndKey/2[java.lang.Long,java.lang.String]",namespaceId,0
c:\PROJECTS\apollo\apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\repository\ItemRepository.java,com.ctrip.framework.apollo.biz.repository.ItemRepository,"findByNamespaceIdAndKey/2[java.lang.Long,java.lang.String]",key,0
c:\PROJECTS\apollo\apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\repository\ItemRepository.java,com.ctrip.framework.apollo.biz.repository.ItemRepository,findByNamespaceId/1[java.lang.Long],namespaceId,0
c:\PROJECTS\apollo\apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\repository\ItemRepository.java,com.ctrip.framework.apollo.biz.repository.ItemRepository,findByNamespaceIdOrderByLineNumAsc/1[java.lang.Long],namespaceId,0
c:\PROJECTS\apollo\apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\repository\ItemRepository.java,com.ctrip.framework.apollo.biz.repository.ItemRepository,"findByNamespaceIdAndDataChangeLastModifiedTimeGreaterThan/2[java.lang.Long,java.util.Date]",date,0
c:\PROJECTS\apollo\apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\repository\ItemRepository.java,com.ctrip.framework.apollo.biz.repository.ItemRepository,"findByNamespaceIdAndDataChangeLastModifiedTimeGreaterThan/2[java.lang.Long,java.util.Date]",namespaceId,0
c:\PROJECTS\apollo\apollo-common\src\main\java\com\ctrip\framework\apollo\common\dto\BaseDTO.java,com.ctrip.framework.apollo.common.dto.BaseDTO,setDataChangeLastModifiedTime/1[java.util.Date],dataChangeLastModifiedTime,2
c:\PROJECTS\apollo\apollo-common\src\main\java\com\ctrip\framework\apollo\common\dto\BaseDTO.java,com.ctrip.framework.apollo.common.dto.BaseDTO,setDataChangeCreatedBy/1[java.lang.String],dataChangeCreatedBy,2
c:\PROJECTS\apollo\apollo-common\src\main\java\com\ctrip\framework\apollo\common\dto\BaseDTO.java,com.ctrip.framework.apollo.common.dto.BaseDTO,setDataChangeLastModifiedBy/1[java.lang.String],dataChangeLastModifiedBy,2
c:\PROJECTS\apollo\apollo-common\src\main\java\com\ctrip\framework\apollo\common\dto\BaseDTO.java,com.ctrip.framework.apollo.common.dto.BaseDTO,setDataChangeCreatedByDisplayName/1[java.lang.String],dataChangeCreatedByDisplayName,2
c:\PROJECTS\apollo\apollo-common\src\main\java\com\ctrip\framework\apollo\common\dto\BaseDTO.java,com.ctrip.framework.apollo.common.dto.BaseDTO,setDataChangeLastModifiedByDisplayName/1[java.lang.String],dataChangeLastModifiedByDisplayName,2
c:\PROJECTS\apollo\apollo-common\src\main\java\com\ctrip\framework\apollo\common\dto\BaseDTO.java,com.ctrip.framework.apollo.common.dto.BaseDTO,setDataChangeCreatedTime/1[java.util.Date],dataChangeCreatedTime,2
c:\PROJECTS\apollo\apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\NamespaceService.java,com.ctrip.framework.apollo.biz.service.NamespaceService,filterChildNamespace/1[java.util.List<com.ctrip.framework.apollo.biz.entity.Namespace>],result,3
c:\PROJECTS\apollo\apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\NamespaceService.java,com.ctrip.framework.apollo.biz.service.NamespaceService,filterChildNamespace/1[java.util.List<com.ctrip.framework.apollo.biz.entity.Namespace>],namespace,2
c:\PROJECTS\apollo\apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\NamespaceService.java,com.ctrip.framework.apollo.biz.service.NamespaceService,filterChildNamespace/1[java.util.List<com.ctrip.framework.apollo.biz.entity.Namespace>],namespaces,2
c:\PROJECTS\apollo\apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\NamespaceService.java,com.ctrip.framework.apollo.biz.service.NamespaceService,"NamespaceService/12[com.ctrip.framework.apollo.biz.service.ReleaseHistoryService,com.ctrip.framework.apollo.biz.repository.NamespaceRepository,com.ctrip.framework.apollo.biz.service.AuditService,com.ctrip.framework.apollo.biz.service.AppNamespaceService,com.ctrip.framework.apollo.biz.message.MessageSender,com.ctrip.framework.apollo.biz.service.ItemService,com.ctrip.framework.apollo.biz.service.CommitService,com.ctrip.framework.apollo.biz.service.ReleaseService,com.ctrip.framework.apollo.biz.service.ClusterService,com.ctrip.framework.apollo.biz.service.NamespaceBranchService,com.ctrip.framework.apollo.biz.service.NamespaceLockService,com.ctrip.framework.apollo.biz.service.InstanceService]",auditService,2
c:\PROJECTS\apollo\apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\NamespaceService.java,com.ctrip.framework.apollo.biz.service.NamespaceService,"NamespaceService/12[com.ctrip.framework.apollo.biz.service.ReleaseHistoryService,com.ctrip.framework.apollo.biz.repository.NamespaceRepository,com.ctrip.framework.apollo.biz.service.AuditService,com.ctrip.framework.apollo.biz.service.AppNamespaceService,com.ctrip.framework.apollo.biz.message.MessageSender,com.ctrip.framework.apollo.biz.service.ItemService,com.ctrip.framework.apollo.biz.service.CommitService,com.ctrip.framework.apollo.biz.service.ReleaseService,com.ctrip.framework.apollo.biz.service.ClusterService,com.ctrip.framework.apollo.biz.service.NamespaceBranchService,com.ctrip.framework.apollo.biz.service.NamespaceLockService,com.ctrip.framework.apollo.biz.service.InstanceService]",itemService,2
c:\PROJECTS\apollo\apollo-biz\src\main\java\com\ctrip\framework\apollo\biz\service\NamespaceService.java,com.ctrip.framework.apollo.biz.service.NamespaceService,"NamespaceService/12[com.ctrip.framework.apollo.biz.service.ReleaseHistoryService,com.ctrip.framework.apollo.biz.repository.NamespaceRepository,com.ctrip.framework.apollo.biz.service.AuditService,com.ctrip.framework.apollo.biz.service.AppNamespaceService,com.ctrip.framework.apollo.biz.message.MessageSender,com.ctrip.framework.apollo.biz.service.ItemService,com.ctrip.framework.apollo.biz.service.CommitService,com.ctrip.framework.apollo.biz.service.ReleaseService,com.ctrip.framework.apollo.biz.service.ClusterService,com.ctrip.framework.apollo.biz.service.NamespaceBranchService,com.ctrip.framework.apollo.biz.service.NamespaceLockService,com.ctrip.framework.apollo.biz.service.InstanceService]",commitService,2
